Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YBL020W	-2.64025445059241	1.0688093443817	-4.77494745915198	0.131626433401415	zero	-0.601037190145904	0.290812607477306	-1.1226683583468	0.347613269996929	zero
YBL021C	-2.55013742101922	1.01887181925168	-4.81058925750659	-0.328412120711052	negative	-0.541396446212842	0.41751811612593	-1.52967662333358	0.391618452561649	zero
YBL022C	-2.55312147314264	0.887966516855581	-4.39052380024902	-0.679887920966052	negative	-0.569070400242774	0.165042323314531	-1.01097819443185	-0.195422673673227	negative
YBL023C	-2.64416232356986	1.19284541427386	-4.99223994007252	0.0945140869605712	zero	-0.602878128489592	0.178791074241052	-0.964752986913936	-0.173973040369407	negative
YBL024W	-2.6004257934615	0.94520483412804	-4.51706134087222	-0.415768234242564	negative	-0.576870690882118	0.158452030733742	-1.01297506451526	-0.247036231899053	negative
YBL025W	-2.29875832955131	1.72525507307223	-5.21596834794179	3.17331927310061	zero	-0.631735148418822	0.255339487726388	-1.20287990956225	-0.0598691316538226	negative
YBL026W	-2.31343385073785	0.951716109305117	-4.51000429641136	-0.202752908576373	negative	-0.423211988939671	0.303066292446879	-1.06029556251248	0.134734345754124	zero
YBL027W	-2.45765316461018	0.900945642049295	-4.4136369438971	-0.536628453192255	negative	-0.442758260143175	0.15682700725865	-0.772646612156086	-0.136921044325612	negative
YBL028C	-2.44001049772279	1.05158063781042	-4.83744522934276	-0.262131917207846	negative	-0.486623514307583	0.273534205827081	-1.00585594587304	0.411182536852036	zero
YBL029C-A	-2.30631225983934	1.77592402041374	-7.99231539516737	0.934677975601259	zero	-0.501765660865765	0.388524245142302	-1.32766821722331	0.248066786963259	zero
YBL029W	-2.24595648753328	1.19056798817651	-5.11796089447462	0.045891752996414	zero	-0.385850607903074	0.362326959135061	-1.07947442851584	0.556637382669317	zero
YBL030C	-2.66115878984705	1.05432423061236	-4.93514016997693	-0.546658510161722	negative	-0.613568126759756	0.189841744368839	-1.14523954638608	-0.25766304598598	negative
YBL031W	-2.69201741486941	1.02268861023962	-5.0413233987186	-0.758957352983533	negative	-0.580326884648065	0.193444839190486	-0.995920067667893	-0.208016811135772	negative
YBL032W	-2.59905912533224	0.919644833597211	-4.59740990231607	-0.653134230239755	negative	-0.514125805467311	0.29432120576851	-0.909553817071666	0.102425680238776	zero
YBL033C	-2.70042023352708	1.02846816566522	-4.80192759990879	-0.268345828560513	negative	-0.698208495505613	0.209461971611132	-1.15742521634048	-0.231100554179606	negative
YBL034C	-2.43512390846328	1.15010573370063	-4.44571473889233	-0.0115817218169236	negative	-0.547577282518324	0.196887557854544	-0.926331603145353	-0.123666334187933	negative
YBL035C	-2.74475867027683	1.26263351875266	-6.28581411373397	-0.335575913059578	negative	-0.641071700124192	0.181346437817194	-1.11554137661515	-0.299376572061923	negative
YBL036C	-2.65655613930167	1.27780700408707	-5.23006643820783	0.565323969250317	zero	-0.698923085723135	0.241424378815023	-1.26415842486707	-0.248401510896929	negative
YBL037W	-2.59285200679394	1.06407661232396	-5.02411806647756	-0.571608961180241	negative	-0.559696463621766	0.187014139577156	-0.964570436711186	-0.142019867314541	negative
YBL038W	-2.73365684316382	1.13818594070347	-5.73457256816016	-0.756112629212132	negative	-0.600316943908707	0.223029944577218	-1.043043078388	-0.0821494836331399	negative
YBL039W-B	-2.45695698929692	1.01147765613108	-4.64747062617501	-0.334508734100215	negative	-0.547072595342844	0.32170722642504	-1.223349456667	0.174841903529848	zero
YBL040C	-2.61576512927984	0.972753822776288	-4.63446299839047	-0.446156362112714	negative	-0.583170949196022	0.227779345694434	-1.13529659519709	-0.0896859976944992	negative
YBL041W	-2.80522501136543	1.13153331825346	-5.14268217928884	0.232755565708455	zero	-0.731820793547486	0.179837817949247	-1.13776817461754	-0.337969832305368	negative
YBL042C	-2.72290678873612	1.00604287022238	-4.75144714000715	-0.491989024159082	negative	-0.660144889823948	0.147680480300563	-0.975799757728878	-0.332017405695031	negative
YBL043W	-2.2963830770631	1.27268607987534	-5.22391752082469	0.262940314791163	zero	-0.439451817281964	0.418958867431743	-1.24155674867232	0.759442841745802	zero
YBL044W	-1.89489868263796	2.18670381746821	-6.61347746643682	2.70327947726487	zero	-0.524846375537054	1.00642955814248	-2.65452687002501	1.59234972737366	zero
YBL045C	-2.67455969872749	0.980952527523702	-4.86669541556187	-0.687913762484735	negative	-0.619927350853675	0.223845595036936	-1.06754675055962	-0.172544217372819	negative
YBL046W	-2.43888689739103	1.11205971262257	-4.48603328946032	0.497576735804339	zero	-0.561789390551897	0.2417417337858	-1.16665222939441	-0.0497446647216526	negative
YBL047C	-2.5315391964734	1.05563735964909	-4.79240590702078	-0.358785996289497	negative	-0.505513993809061	0.176172503755521	-0.867873012832797	-0.189850188290116	negative
YBL048W	-2.58986569967832	0.987122078944109	-4.60233405269626	-0.259742937158128	negative	-0.552445396478353	0.29505879570946	-1.13501395587337	0.0849742970190854	zero
YBL049W	-2.49590854564952	1.12103464605787	-4.71197018452942	0.769888719104251	zero	-0.608480253590429	0.241729042558181	-1.19517880497183	-0.139551964691267	negative
YBL050W	-2.5641987843843	1.18406911862256	-4.84244192919557	-0.316561763515554	negative	-0.678400793361136	0.297352829492685	-1.43962602056198	0.00668030850871294	zero
YBL051C	-2.48767701810062	0.940545903892613	-4.52653416588974	-0.482476313902481	negative	-0.501933177879053	0.144041993289651	-0.813608208950471	-0.175376738177234	negative
YBL054W	-2.70106567727171	1.07576685794187	-4.78632143380882	-0.187620166941276	negative	-0.651501584448373	0.209042197990304	-1.16261434116041	-0.237563373535208	negative
YBL055C	-2.83680929049066	1.01166567197202	-5.03402411986397	-0.659819752517437	negative	-0.753159993901003	0.266542519556329	-1.48857400143391	-0.311176626392806	negative
YBL056W	-2.60169940419278	0.999406513273127	-4.65812730857713	-0.535096001625074	negative	-0.554729965364509	0.126962598698507	-0.806725785161143	-0.284436697709846	negative
YBL057C	-2.67745827258135	1.05961588415032	-5.20658377665913	-0.35424031202273	negative	-0.614216150964314	0.267628792570058	-1.15650267132477	-0.0457269716108257	negative
YBL058W	-2.60528226664451	0.892456453392955	-4.54603342621431	-0.736550761042119	negative	-0.598614772403599	0.198356223154813	-1.21706541791649	-0.188581126440771	negative
YBL059C-A	-2.32413601365635	0.924423751542648	-4.12353703729991	-0.0704012208607724	negative	-0.413472139747789	0.303187018671453	-0.998340633267354	0.552346637816782	zero
YBL059W	-2.12833057318017	1.47935533177278	-5.30717403732967	1.1261833047472	zero	-0.398234764941155	0.352550326169207	-1.03903844320873	0.438920442752753	zero
YBL060W	-2.60881429171978	1.16611757338821	-4.8790658664509	0.535787736961627	zero	-0.56914686870707	0.306279847374839	-1.09948354835694	0.20951054093715	zero
YBL063W	-2.54913274789183	0.87630047351434	-4.29156030725607	-0.664375580796302	negative	-0.526318405161816	0.20075914734205	-0.93549132417981	-0.0314040598380866	negative
YBL064C	-2.48421034604569	1.1577413579536	-5.34870610543538	-0.126046291890436	negative	-0.459210080630475	0.306685693925223	-1.10705359817926	0.17873209219078	zero
YBL067C	-2.59054075115776	0.965246727873645	-4.58232834215708	-0.607068686429674	negative	-0.608978107064388	0.193459480656466	-0.99409043476183	-0.0660884968235416	negative
YBL068W	-2.54373739605393	1.11347467112549	-4.89688513417624	0.604774737402728	zero	-0.612700349765408	0.23573018563074	-1.14506357569781	-0.106203707124911	negative
YBL071C-B	-2.01368889740986	1.35794915979627	-5.1736557103915	1.02547397201809	zero	-0.399544796838214	0.432702220875912	-1.2201698835063	0.777624182758054	zero
YBL072C	-2.53856400586454	1.07731980449396	-4.68010154050204	-0.110830002101936	negative	-0.536749561623044	0.437513608968845	-1.42372344683288	0.464457860282731	zero
YBL075C	-2.50048116306099	1.55035709988639	-5.23348266034025	2.86520407663073	zero	-0.665128706585673	0.187835473504429	-1.07123526307042	-0.222563816685609	negative
YBL078C	-2.4580524872201	1.5615430516353	-5.97381765837166	1.25321075227326	zero	-0.512298545543089	0.423499356895114	-1.54382122902802	0.54946490675535	zero
YBL079W	-2.62313804829999	1.05638798064467	-4.86367942693928	0.410415131672883	zero	-0.613686351819517	0.152637824868035	-0.904140024620602	-0.282637054123828	negative
YBL080C	-2.49184007210742	0.931618568032769	-4.37230544877195	-0.476965787435918	negative	-0.52243352414949	0.212522861061051	-0.972645817863154	-0.0510601975119947	negative
YBL081W	-2.41886587487823	1.04712963457079	-4.38020739720848	-0.167727491230471	negative	-0.510567339745442	0.131486658724285	-0.788893231598642	-0.240216655230137	negative
YBL084C	-2.59392393007147	1.04699737019819	-5.17411619674849	-0.390139964580706	negative	-0.550902264627768	0.179810996605327	-0.963224922992836	-0.108720715932677	negative
YBL085W	-2.63602185209295	1.02500023708865	-4.95645011231238	-0.800384359975902	negative	-0.568219158239201	0.170981179642234	-1.00646593202044	-0.250841896040469	negative
YBL086C	-2.61307812381962	0.971698546117154	-4.46928813233493	-0.177795321642892	negative	-0.61459045608037	0.21266736457786	-1.11468034845913	-0.164921244186126	negative
YBL087C	-2.87672141944631	1.07212854963344	-5.6036619559467	-0.916587411944191	negative	-0.655206554775451	0.150505550679177	-0.971458257779716	-0.358640860044582	negative
YBL088C	-2.5980220181447	0.980353345329471	-4.94925825475178	-0.603253888294655	negative	-0.561920510391173	0.24693975493672	-1.18443717086334	-0.0251850709225848	negative
YBL089W	-2.61975664156365	0.998290603611418	-4.9092012431095	-0.591888090723413	negative	-0.552731534261159	0.274857006029265	-1.10604903356609	0.12226427567177	zero
YBL090W	-2.38340425700463	0.99523626955838	-4.50459966277854	-0.381899418216206	negative	-0.468684364024845	0.293780579620813	-1.09411344207483	0.108918997032136	zero
YBL091C	-2.66885466511901	1.05904410679777	-4.77811080163929	-0.206206776121999	negative	-0.662923533231747	0.177106633616396	-1.06155634403074	-0.284435781847764	negative
YBL091C-A	-2.55864603574596	1.29358556570595	-5.4946867154314	0.306840831903678	zero	-0.57673855948563	0.263800144908899	-1.14309734079029	0.0320498909742295	zero
YBL092W	-2.90805334391943	1.14735931243625	-5.58188926253867	-0.475596653698781	negative	-0.75409138844639	0.189639507616414	-1.09873045028721	-0.319213348605928	negative
