Gene	Tx 0min Rep1	Tx 30min Rep1	Tx 60min Rep1	Tx 90min Rep1	Tx 0min Rep2	Tx 30min Rep2	Tx 60min Rep2	Tx 90min Rep2	Tx 0min Rep3	Tx 30min Rep3	Tx 60min Rep3	Tx 90min Rep3
YNL114C	0.420126	1.45305	3.04014	1.44968	1.52233	1.35002	1.05393	1.53465	1.8948	1.06023	1.83628	3.29741
YNL115C	8.96507	11.6959	12.3956	15.3049	16.5972	21.1751	21.2853	22.8715	20.4431	19.2043	23.8867	29.4356
YNL116W	16.7946	15.6159	16.8398	17.8503	18.961	20.8104	18.7085	20.9803	19.4806	18.3898	18.7429	24.5528
YNL117W	0.912351	1.00975	0.997636	0.917456	1.05789	1.20619	0.900235	1.18071	1.33501	0.999899	0.944774	1.17175
YNL118C	32.4136	31.1964	33.4073	35.4268	36.5183	41.4864	39.8455	42.6758	39.0864	36.3083	41.3938	45.2584
YNL119W	16.9737	19.0128	19.1737	17.8703	17.2448	19.0851	16.4189	17.1244	16.0246	16.1669	16.8668	14.2042
YNL120C	0	0	0.525932	0.214961	0.0877853	0.500459	0.182326	0.341341	0.218528	0.0786063	0.0733081	0.155574
YNL121C	70.4462	72.1024	77.2726	76.9107	85.9556	93.6159	82.936	77.9912	89.8037	79.1733	90.5073	88.4676
YNL122C	32.1001	41.8211	25.1799	32.9333	41.8186	34.7425	36.0078	31.5951	32.6951	30.2955	34.7466	23.8348
YNL123W	40.2298	40.6824	43.6677	39.8844	41.5875	42.8979	40.9208	40.11	40.8858	39.0783	41.1344	38.4695
YNL124W	21.6575	21.8926	22.8686	17.8103	20.3484	26.3832	19.4275	23.2828	18.9269	20.2049	16.9785	17.4763
YNL125C	16.1468	15.3558	17.6693	16.278	18.8924	20.805	20.911	22.6769	18.3591	17.4634	18.9517	20.983
YNL126W	15.2411	14.9717	15.191	13.4033	14.0698	14.5725	13.6025	13.9418	12.2021	13.6309	14.539	14.0438
YNL127W	11.2231	10.9323	10.9874	11.747	13.2809	14.4437	13.6761	13.8597	14.8357	13.2754	14.6346	16.199
YNL128W	1.6638	1.97455	2.24268	1.83328	2.22631	2.42609	2.20967	2.45145	2.01083	2.27579	2.7476	2.58377
YNL129W	29.1084	25.6399	24.8064	28.0524	29.8031	32.73	31.1322	29.2984	28.0262	26.2152	31.2293	27.9256
YNL130C	130.02	132.272	120.326	101.073	115.264	121.838	110.645	107.112	113.963	109.023	104.617	96.505
YNL130C-A	4.27772	14.7949	13.7576	25.3038	3.44451	19.6369	25.0393	22.3225	0	21.5904	34.5174	18.3132
YNL131W	277.695	285.393	274.023	265.767	264.522	241.736	249.596	246.161	240.952	258.509	263.589	230.883
YNL132W	43.4343	44.1308	47.6771	46.247	46.516	53.1588	41.9173	43.8358	47.7943	47.5497	45.6767	42.9279
YNL133C	12.9662	18.9854	14.9149	15.3957	16.0801	17.1179	15.8283	15.7054	15.9358	14.5353	17.565	15.9369
YNL134C	140.555	155.861	136.941	129.559	133.323	160.404	166.476	171.518	150.529	168.935	181.718	207.18
YNL135C	1455.96	1397.43	1512.52	1440.18	1343.57	1220.6	1433.3	1413.65	1252.07	1369.77	1324.86	1397.16
YNL136W	1.3057	2.51848	2.26115	3.83703	6.42957	10.1895	6.78194	6.76114	11.7524	5.50382	8.56038	14.5119
YNL137C	26.3281	27.6739	31.8814	30.3279	32.5123	31.6681	31.6776	32.239	32.3695	31.0034	34.3897	30.8476
YNL138W	128.491	136.66	131.602	137.29	136.873	158.822	157.663	159.447	146.683	146.38	164.727	184.798
YNL138W-A	174.262	162.218	139.241	160.063	172.567	149.059	185.542	162.667	162.719	131.11	146.291	165.269
YNL139C	22.3871	18.6655	21.044	22.7827	25.0073	26.6654	24.8144	26.5744	26.1463	24.0075	28.8229	30.5353
YNL140C	21.8132	17.0745	20.0624	19.7594	23.0736	28.3774	23.1537	23.2697	24.0402	22.9824	24.2479	27.1077
YNL141W	48.458	58.376	63.6556	52.5799	51.2931	55.0225	47.9944	46.8427	50.9769	49.0699	43.7738	40.7205
YNL142W	5.0395	6.00036	5.71252	6.49549	7.84973	8.58989	7.46094	7.93243	9.06656	9.08403	6.93017	9.25461
YNL143C	1.43543	0.82743	2.01972	1.23827	0.7224	0	2.10055	0.561791	0.719322	0.646865	0.844571	0.768147
YNL144C	4.09687	4.11955	4.23063	4.03902	4.79551	5.0592	4.95813	4.71289	4.56518	4.90752	5.15764	4.55752
YNL144W-A	6.23569	14.3778	0	0	0	0	0	0	0	4.49609	0	0
YNL145W	2512.1	2510.77	2091.18	2038.97	2569.49	1356.97	1934.67	1504.39	1769.21	2225.51	1861.28	1386.23
YNL146C-A	110.563	82.852	75.5616	114.452	95.705	58.3674	94.7647	89.4279	124.662	89.6838	113.377	102.555
YNL146W	10.3301	10.2852	10.5708	12.0358	9.45224	12.5017	12.5644	7.35075	8.00018	9.81812	9.4721	10.0508
YNL147W	119.527	135.994	154.856	152.574	176.941	155.503	143.377	137.275	190.154	159.945	169.346	154.182
YNL148C	4.75696	4.90685	5.4754	5.529	8.18496	8.41295	6.36445	7.05504	9.5352	8.08731	8.2493	9.57505
YNL149C	92.3563	121.474	110.207	119.054	125.568	117.936	113.544	113.219	114.418	120.895	128.888	109.829
YNL150W	0.812509	0.187343	0.522624	0.801035	0.915949	0.149193	0	0	0.325731	0.234336	0.218541	0
YNL151C	4.4337	6.69778	10.0798	10.4504	18.7123	25.7337	16.4066	19.8389	29.1645	18.3357	20.2526	26.4715
YNL152W	15.0918	13.5425	14.2731	13.892	15.185	18.1359	16.6062	16.5479	17.2637	14.6227	14.9654	15.0341
YNL153C	108.482	122.319	111.975	103.337	118.191	116.758	108.181	118.382	120.479	124.859	112.87	121.335
YNL154C	60.0097	57.6063	59.1292	62.4196	69.0515	76.397	64.8014	65.807	72.85	64.3474	71.0438	73.8216
YNL155W	65.671	65.4187	60.3753	66.7337	66.3524	62.4343	62.7163	60.8606	62.8058	61.3551	71.6075	64.4604
YNL156C	30.2433	33.6768	36.6981	44.4504	47.235	51.9984	50.1808	48.7127	52.1094	45.4439	54.3639	57.6571
YNL157W	122.679	145.012	139.784	136.349	124.347	150.697	156.515	156.152	126.768	134.813	151.181	152.772
YNL158W	38.6082	36.036	37.3699	36.3062	43.4636	42.1947	38.8032	36.8845	33.188	37.42	36.146	33.7985
YNL159C	26.0874	26.3818	27.2976	27.5239	29.7168	29.4898	28.4596	28.92	26.1875	28.9795	32.1182	34.3774
YNL160W	329.495	409.031	501.027	543.859	407.026	582.317	578.295	687.4	460.155	449.464	531.632	725.402
YNL161W	28.0612	29.1246	28.2333	30.1593	31.9588	37.4832	32.6756	35.2211	31.0824	31.4733	35.5386	36.6158
YNL162W	2803.34	2512.86	2514.19	2695.63	2550.21	2070.51	2176.81	2158.25	2196.02	2437.93	2290.7	2142.25
YNL162W-A	145.52	163.04	102.171	64.6604	132.029	95.9681	101.118	49.1987	96.5459	81.279	74.4225	61.4207
YNL163C	15.0385	14.2852	16.3015	15.9743	20.117	21.2527	18.369	19.7173	22.7048	19.6627	20.0838	22.4407
YNL164C	7.36393	7.75139	9.26735	9.59574	10.3639	13.992	11.1375	11.8958	14.3116	10.1113	12.164	16.2196
YNL165W	12.7328	12.4727	13.2084	12.8151	14.9831	17.4252	16.5154	17.256	15.6386	16.9239	16.5518	18.3597
YNL166C	17.2722	20.5366	20.5473	21.9698	25.5611	29.1229	26.1314	25.0012	29.1267	25.3316	25.9819	28.4089
YNL167C	20.3196	18.5403	19.2423	17.8836	20.0809	22.2103	19.8721	21.525	18.2721	18.1791	19.6803	21.035
YNL168C	64.8621	65.2969	59.3887	60.1084	62.4937	61.7391	60.9922	62.2604	55.9852	61.3271	59.3204	61.1046
YNL169C	26.5795	34.9421	38.5004	36.0358	42.9375	54.5562	46.7433	46.169	50.9652	45.5343	47.7439	47.8677
YNL170W	21.9709	21.2768	19.785	26.8592	22.0789	29.6925	28.2196	30.8182	23.6055	22.1782	28.1294	26.8381
YNL171C	1.72252	0.248229	0.692476	0.212274	0.346752	0.988405	0.54014	0.224716	0.431593	0.310495	0.579134	0.921776
YNL172W	9.80678	8.71931	10.0671	10.0862	12.0385	13.0569	12.1559	13.0352	12.7561	11.8793	13.22	14.2306
YNL173C	16.467	17.7606	14.0934	13.1849	20.1458	18.376	16.8382	14.9389	18.5099	14.7376	14.927	14.9302
YNL174W	0.558224	0	0	0.23586	0.0642133	0.439292	0.133368	0	0.159849	0	0.428988	0.341399
YNL175C	38.7433	38.6959	38.8736	34.0961	38.9745	39.9797	33.003	29.9342	33.7745	38.5749	34.0805	30.1707
YNL176C	11.6596	11.4884	12.1996	11.4643	14.8966	18.5977	14.2608	14.781	15.768	14.7625	14.1543	17.5038
YNL177C	22.6128	26.1133	27.394	34.5624	31.9867	31.2458	34.7403	35.6378	32.8924	30.3656	35.9982	36.1131
YNL178W	2552.87	2174.05	2333.47	2311.37	2138.41	2021.55	1958.59	1946.78	2121.47	2223.34	2061.61	1815.86
YNL179C	17.6353	31.5212	32.7552	21.8339	21.7958	21.4625	25.8353	20.1175	19.73	18.0383	16.3628	15.0215
YNL180C	73.674	100.009	109.35	90.2293	68.7655	79.4853	78.9314	84.8326	62.399	63.4956	62.9838	65.2524
YNL181W	16.8542	19.6139	18.6649	20.1171	23.2804	23.1865	20.6749	22.2919	25.1785	21.8588	23.1654	25.2992
YNL182C	35.47	35.5813	35.7804	29.5838	31.9921	29.6062	27.833	28.9043	27.465	27.8461	26.0304	24.0091
YNL183C	23.1251	20.9943	20.4809	19.1407	19.4632	22.1805	20.4358	21.0497	18.8974	18.2876	20.147	20.536
YNL184C	14.5599	16.0226	10.6423	14.0281	11.4575	13.3675	16.6023	14.1596	13.5975	13.1226	16.9108	11.3331
YNL185C	51.4489	61.0121	57.2204	56.8672	56.5753	61.1771	54.7722	53.104	52.5862	49.1072	49.2264	51.9106
YNL186W	37.0827	35.4373	37.1011	36.1404	36.2869	38.9794	37.0947	37.5877	34.2357	32.4664	34.2097	34.9323
YNL187W	13.3104	10.2902	12.5401	10.6832	12.6596	14.2043	13.6443	12.2899	13.1518	12.3746	12.4672	11.5306
YNL188W	16.0229	14.5967	13.5733	13.2324	14.0084	15.9722	13.8087	12.5739	12.8371	12.8798	13.5791	11.8352
YNL189W	114.941	114.013	115.884	117.748	117.775	126.757	119.348	119.959	114.71	119.311	122.613	117.8
YNL190W	882.72	918.692	910.777	856.753	744.437	1031.25	835.831	936.367	677.601	744.475	703.363	773.789
YNL191W	14.062	16.5366	11.5329	11.6712	16.1902	14.0893	14.0633	13.3032	15.1293	13.1876	12.1723	10.2345
YNL192W	35.1072	33.6967	40.3076	47.8942	46.1719	55.7126	52.871	60.6584	51.1576	51.2184	70.7162	80.5024
YNL193W	21.5134	18.0853	17.2828	17.8203	19.4793	19.1867	17.2785	17.8073	19.0227	17.1816	18.6637	17.2478
YNL194C	4.71923	6.03004	4.93271	7.21151	4.9717	7.14902	7.8267	10.1789	5.59692	6.43675	8.33001	11.6169
YNL195C	5.87004	4.38215	5.49339	5.31279	5.57903	5.78687	6.79954	8.63714	6.55829	5.06506	5.75899	7.07211
YNL196C	0.279112	0.413715	0.128236	0.43241	0.0642133	0.329469	0.200052	0.208071	0.159849	0.172497	0.402177	0.1138
YNL197C	29.3036	26.0662	26.7901	26.6021	30.9023	37.3239	27.7378	29.9622	30.7706	27.3279	27.6964	31.0125
YNL198C	12.2082	6.49591	8.30565	9.25834	14.7455	6.4664	13.7423	13.2313	8.47077	9.14101	7.89342	10.0508
YNL199C	24.0467	23.0875	26.0138	26.3746	28.5994	32.2938	28.5366	31.2813	30.8608	26.6394	28.5339	30.889
YNL200C	37.4438	39.6561	37.9173	41.5229	37.5084	41.3684	49.1396	54.5896	38.475	38.1303	46.1189	55.4565
YNL201C	28.7678	27.9194	29.5373	28.7117	28.3747	25.9227	27.1462	25.7729	24.2827	25.2477	28.4268	26.2279
YNL202W	1.96859	2.69506	2.63801	3.51769	4.19405	5.23385	5.21279	5.4788	3.45275	4.46521	5.57072	7.37422
YNL203C	4.55542	4.51326	3.8916	3.43849	4.47052	4.90119	4.58301	4.68004	3.99491	3.5925	3.78112	4.97709
YNL204C	5.09644	5.01013	4.32004	4.01179	5.02631	5.11432	5.05453	5.07158	4.71189	4.6147	5.26003	6.87809
YNL205C	4.00931	2.56789	4.29813	6.14863	4.42408	5.58961	4.96681	5.73414	4.46476	5.03216	5.39194	5.29757
YNL206C	27.5464	26.6464	26.5109	27.1119	29.7668	28.1312	28.151	28.2191	26.6593	27.2037	29.112	27.9087
YNL207W	25.9884	28.0796	30.687	30.0278	34.9178	33.1275	30.3193	31.421	31.2056	31.5383	34.3428	32.4996
YNL208W	547.305	723.217	758.765	889.883	645.907	876.826	1014.91	1153.77	668.121	895.553	992.992	1309.19
YNL209W	498.573	478.694	545.739	593.057	614.058	704.252	611.603	636.468	705.098	628.627	629.206	668.378
YNL210W	0	0	0.147335	0.0903295	0.073777	0	0.0766157	0	0.137743	0.0990941	0.030805	0
YNL211C	106.421	90.8371	111.893	82.7239	70.037	88.3107	88.1339	64.0775	70.7642	79.6835	77.7531	83.2337
YNL212W	23.4755	24.1988	23.9201	22.962	26.8981	27.0541	23.725	23.7686	27.3137	24.1743	26.0114	24.7563
YNL213C	20.6833	27.1548	26.44	24.315	24.798	26.4174	23.5698	23.7654	21.4489	20.3233	25.6662	26.0705
YNL214W	9.20149	7.29836	8.16767	8.27325	11.914	10.0023	8.9254	8.835	10.7714	11.4114	10.5927	10.8197
YNL215W	2.06268	2.29456	2.73499	3.53196	5.21585	6.41218	4.56926	6.23163	13.0566	4.5661	6.88634	15.6986
YNL216W	39.8607	36.3048	37.9236	37.4514	39.283	40.1943	35.4294	34.9049	37.9686	36.4925	34.2816	30.7671
YNL217W	36.0035	40.4491	40.0728	41.1673	36.8637	41.351	43.654	47.0799	30.353	39.2191	43.2215	46.5422
YNL218W	9.53354	10.3421	10.4489	11.1139	12.6479	13.09	11.9651	11.6229	12.3752	11.6943	12.8327	12.6554
YNL219C	50.3828	50.3386	50.684	50.156	48.516	55.3842	50.8242	53.2478	48.7618	50.3225	51.3507	52.5393
YNL220W	65.122	60.6782	69.4844	73.0078	89.0293	88.9397	80.6979	86.5062	92.9586	88.7255	84.8737	91.2498
YNL221C	22.1451	20.7598	25.481	25.6656	29.8215	34.1717	30.4695	31.2166	30.968	27.8545	31.542	34.3603
YNL222W	21.1147	21.5399	20.5509	20.6111	22.483	25.5073	20.1536	22.9066	24.0161	21.985	22.0445	21.3099
YNL223W	2.98932	4.07289	3.96661	5.60569	6.11024	7.25471	6.92219	7.72326	6.3901	6.5415	8.26531	9.12828
YNL224C	13.3652	12.7122	12.4545	14.0938	16.4619	16.6572	16.9481	16.652	16.8227	14.0425	17.1204	16.9912
YNL225C	9.45832	11.0634	12.1565	11.6219	10.7848	10.1574	11.777	10.4838	9.91194	10.3415	11.6291	10.6155
YNL226W	0.159492	0	0.769419	0.15724	0.513707	0.146431	0.133368	0	0.319699	0.574991	0.107247	0.227599
YNL227C	6.27295	8.50234	9.02401	8.65811	10.0749	11.3939	9.59778	10.5811	11.0787	9.36375	11.0697	10.742
YNL228W	0.440417	0.225663	0.865596	0.530686	0.551651	0.404348	0.695636	0.81715	0.588536	0.740954	0.723918	0.698316
YNL229C	19.7583	20.0409	24.6949	28.0327	34.3947	44.0132	38.4188	40.7463	42.9689	35.3873	40.5181	49.0711
YNL230C	14.0643	13.2723	14.1293	11.7787	13.2396	14.2703	13.3126	13.1349	12.9042	12.2525	13.1426	14.0698
YNL231C	45.4642	50.421	45.9763	44.2541	52.928	50.9709	46.9594	51.6931	49.4808	46.909	51.6269	49.8011
YNL232W	44.7855	47.8491	48.0777	42.4144	46.0685	49.4768	42.9712	48.7955	42.4195	45.835	42.7456	40.2656
YNL233W	18.6925	17.3944	18.7738	17.1601	18.8873	19.3288	17.7824	18.5322	17.1252	16.6364	18.6824	18.2231
YNL234W	11.2665	13.364	12.4807	12.7118	10.7453	11.8149	11.054	10.7916	10.84	9.71199	9.84865	10.1824
YNL235C	0	0	0.227042	0.278392	0.341068	0.259254	0.708381	0.147355	0.283012	0.203603	0.09494	0.805925
YNL236W	23.6943	22.2293	20.914	20.8847	21.5515	22.4364	21.4522	20.7485	19.8088	19.2284	20.2892	19.9236
YNL237W	2.58149	3.5292	4.48181	4.72972	6.65911	8.4316	9.39874	10.8961	8.4487	7.89003	9.55495	14.8658
YNL238W	15.0367	15.1515	16.9714	20.0791	23.761	28.0427	23.1109	25.7257	29.9521	24.7123	25.6496	30.961
YNL239W	97.1926	99.2116	94.4523	98.2396	96.5313	110.574	110.622	114.992	99.4289	106.72	113.772	114.974
YNL240C	16.8883	15.5371	16.8294	16.7743	17.9735	17.0325	17.8374	19.6036	16.1663	18.0983	14.981	17.5491
YNL241C	157.022	129.173	130.114	148.06	151.702	158.313	158.135	166.747	156.822	159.064	163.349	185.082
YNL242W	10.8028	8.98228	10.0157	11.2238	11.3533	11.9708	12.186	12.4948	11.7702	11.4287	12.879	13.6252
YNL243W	62.7281	65.1784	64.8865	69.6049	69.3191	87.7205	79.115	85.9299	76.5372	76.5374	78.2289	91.1789
YNL244C	788.22	877.048	816.799	797.315	858.245	643.159	742.677	709.014	730.95	795.705	845.096	666.762
YNL245C	14.2951	15.8662	19.989	17.9448	21.0196	26.2488	21.5314	23.7226	26.6075	26.056	25.0759	24.7074
YNL246W	24.5601	29.1874	31.0473	29.9517	37.1139	40.4052	35.4158	36.646	37.468	35.1781	33.8571	38.2217
YNL247W	74.0683	71.6494	73.5339	69.6507	75.7792	85.6176	72.4288	72.5653	80.7867	76.6945	73.1146	75.6978
YNL248C	75.1597	74.5433	81.3504	71.3445	70.1418	72.5662	64.752	66.0787	64.2076	68.514	64.1048	56.5799
YNL249C	6.30966	6.77773	7.19574	7.71571	6.7692	7.61503	7.6246	7.24954	7.14944	7.31688	7.8309	7.08032
YNL250W	9.31981	9.32373	9.80727	11.4248	11.4287	11.713	10.9726	11.6999	11.3688	10.2892	12.7975	13.4295
YNL251C	25.8902	32.5266	32.5871	35.7723	39.88	65.2308	46.4543	49.3191	48.6221	45.6106	42.9711	57.9616
YNL252C	20.3413	22.1036	21.5747	22.9555	25.1613	24.6357	24.6456	24.7978	24.3341	24.7148	25.2025	26.4953
YNL253W	16.6172	15.1858	16.7824	16.2078	17.2764	16.5587	17.0727	18.2152	14.0649	16.3649	16.4883	18.2186
YNL254C	8.77459	10.5828	9.11725	9.74199	9.76123	11.3527	11.1979	12.1164	10.4448	8.81845	11.7461	11.4813
YNL255C	449.674	492.263	491.756	502.044	438.177	549.387	477.961	474.753	429.527	468.279	436.716	453.532
YNL256W	22.286	23.1234	24.7313	22.4747	25.3755	28.4853	24.5854	26.1301	28.1292	27.3922	26.8181	28.291
YNL257C	21.7755	20.8885	21.4324	20.6907	21.5065	23.4943	22.1456	21.7938	21.8544	20.503	23.7107	24.6557
YNL258C	19.1605	18.8388	19.7026	20.9115	22.8794	23.1334	21.7342	23.127	23.1082	20.7274	25.7077	24.4527
YNL259C	766.275	822.253	837.273	751.58	623.349	811.754	805.059	734.114	746.329	644.588	709.479	672.918
YNL260C	18.8586	18.4888	16.8343	16.7623	20.9845	14.3149	16.763	16.4275	14.7337	17.2378	19.7704	15.7868
YNL261W	25.1002	25.9359	24.5943	23.0133	22.6044	24.2794	23.3471	24.7697	21.5471	20.0688	24.3178	21.392
YNL262W	15.7562	13.8127	15.8687	16.7716	18.7149	20.7621	17.8095	18.809	20.66	17.4574	19.6987	21.2497
YNL263C	78.5528	69.4614	62.6214	60.9739	63.2822	74.3691	65.624	66.485	64.0321	62.9823	61.0587	62.0875
YNL264C	29.0193	24.7859	24.7018	22.6531	28.2059	27.9704	25.2334	24.9536	24.7039	24.9786	25.5424	23.4342
YNL265C	18.7404	18.5252	19.8125	19.8909	20.5804	19.6217	20.572	19.6835	18.5825	19.6647	20.2429	21.8495
YNL266W	1.35988	1.56776	1.94379	0.595858	1.70334	1.52596	1.38984	2.36543	1.36293	0.544728	0.609615	1.72496
YNL267W	18.8444	18.8392	20.2113	22.3319	24.6603	27.4343	23.2817	23.7414	24.378	23.5837	25.3371	26.6791
YNL268W	42.5908	44.822	47.701	50.1272	58.1678	67.832	58.9764	64.2799	65.4488	57.4973	56.3151	67.8874
YNL269W	0.351534	0.405272	0.282644	0.519855	0.424594	0.322745	0.440931	0.550325	0.704642	0.633663	0.354572	0.250824
YNL270C	0.596391	0.95045	0.620549	0.933834	1.11582	1.07899	1.14409	1.42793	0.914169	0.910617	1.10873	0.625782
YNL271C	19.9963	18.0222	20.0674	21.5428	25.0121	27.5887	25.4625	26.4759	27.7687	24.4347	28.5667	30.9065
YNL272C	26.2322	28.0715	28.0468	27.8935	27.2485	28.3353	28.9883	29.0637	26.1379	27.2153	29.1192	30.4627
YNL273W	9.93875	7.79903	8.80572	9.45318	10.6425	11.8404	10.5162	11.1892	12.455	9.90576	11.0967	11.3973
YNL274C	16.9681	18.4134	21.5495	21.2274	25.6441	24.8134	28.7269	31.259	29.3097	23.1249	29.8643	36.229
YNL275W	10.3735	11.0748	11.2422	10.9145	11.287	11.7808	10.8466	11.1903	10.4666	11.4267	11.4537	10.922
YNL276C	3.16381	3.24218	2.54379	3.98556	4.38747	2.58196	3.96838	3.85228	4.40401	3.29505	2.83658	5.51812
YNL277W	4.94585	4.12896	3.05101	4.05633	5.93942	5.89129	5.49054	4.76131	6.02521	5.54895	5.04592	5.44548
YNL277W-A	8.84934	17.0035	4.74341	14.5406	33.2531	40.623	27.1328	18.4715	35.4766	19.1418	21.8186	21.047
YNL278W	12.3553	12.0409	13.0707	15.0893	15.0117	19.8571	17.688	20.7989	16.4694	15.7279	17.8596	22.1679
YNL279W	3.73361	3.99567	4.71219	5.68998	3.40164	4.73889	5.56	6.39607	3.42889	4.42951	5.54128	8.19357
YNL280C	50.2482	55.4192	72.9435	82.9301	67.4803	82.0933	91.1968	106.399	74.8014	85.578	100.503	118.139
YNL281W	278.272	239.279	244.61	265.851	288.927	229.978	255.616	252.695	275.733	247.784	268.93	253.424
YNL282W	14.3289	13.1803	9.19217	12.1729	15.4044	15.5346	12.428	11.4546	17.3401	12.0351	11.6852	13.2692
YNL283C	40.4853	44.2685	41.3183	39.7321	41.4949	50.6552	45.6575	51.9676	41.9496	42.009	43.0017	45.3371
YNL284C	35.204	33.6764	33.8737	36.2281	33.8083	31.5302	31.9883	35.7299	29.672	33.3782	34.4826	36.615
YNL284C-A	41.1624	29.2051	28.202	29.244	31.8469	38.9399	33.716	35.9797	31.1037	31.2403	33.7936	38.004
YNL284C-B	16.0875	12.8492	12.7982	12.3888	14.9437	17.5964	15.5273	16.1613	14.0803	14.22	15.7886	16.2867
YNL285W	0	0.242175	0	0.207097	0	1.15716	0.526966	0.876941	0.6316	0.605844	0.706261	1.79859
YNL286W	11.4127	13.0595	12.1439	13.3011	15.0316	15.8145	15.4326	13.8593	15.9456	15.8154	17.0317	17.7393
YNL287W	142.961	128.264	134.371	132.72	127.083	132.439	129.06	129.456	123.386	125.123	137.994	133.883
YNL288W	19.2082	21.1549	21.9403	21.1253	23.5696	28.0422	24.7735	26.2864	24.5014	24.0714	22.4489	25.8055
YNL289W	45.2926	62.5991	52.6564	63.4452	55.5507	71.7673	71.0683	77.4301	60.9489	62.761	68.2614	77.0487
YNL290W	32.1136	33.79	33.6576	31.5943	34.5946	36.5634	32.5201	37.8359	36.9698	34.7803	33.5359	34.6321
YNL291C	18.1308	19.7944	21.0715	20.0613	23.1565	27.1324	22.6875	23.301	25.5066	22.7474	23.2027	25.0291
YNL292W	13.0396	14.6927	17.2148	19.1774	24.5643	28.205	21.2018	21.9536	27.7779	23.2339	23.4721	25.5379
YNL293W	4.1578	4.0005	4.62489	5.71715	7.14901	8.99791	7.82926	8.20561	9.75981	7.50598	8.7238	13.941
YNL294C	11.1334	15.1689	15.7535	16.8313	20.882	22.7925	21.5418	25.7701	23.1969	20.2682	23.0883	30.7668
YNL295W	11.0483	11.2321	12.8469	13.5049	15.7058	15.4567	15.414	16.147	16.0725	15.6371	16.732	18.3243
YNL296W	0	0	0	0	0	0.357666	0	0	0	0	0	0
YNL297C	28.4814	24.4204	27.102	27.7295	28.5613	29.9499	29.0439	28.3195	28.5674	27.7927	32.3667	31.7778
YNL298W	23.5146	22.1577	22.7242	21.2386	22.4111	24.835	22.2784	23.7135	21.0686	20.8277	20.0182	23.8207
YNL299W	8.39728	9.16675	10.956	10.0072	10.2911	11.3667	10.4813	10.3209	10.0654	9.55881	10.4554	11.0394
YNL300W	589.737	649.409	505.365	430.487	494.44	540.657	509.899	502.003	485.496	423.986	393.975	406.484
YNL301C	235.273	245.365	244.231	229.909	224.589	225.965	205.669	224.803	216.544	217.227	194.066	190.619
YNL302C	1699.88	1653.05	1608.11	1582.88	1537.01	1503.91	1476.97	1415.71	1664.42	1585.93	1477.07	1364.23
YNL303W	18.5293	19.8575	23.0816	16.9812	20.3839	28.0336	18.3313	23.1516	22.7558	17.8762	20.7075	21.9727
YNL304W	8.66401	8.89179	8.92985	10.544	11.3445	11.5186	10.3406	11.484	12.0331	10.4734	10.7356	12.4738
YNL305C	29.6433	32.697	32.015	34.6748	37.2234	44.7219	44.4841	50.4201	39.7467	40.321	40.6471	50.8764
YNL306W	25.136	35.8185	38.2657	46.606	50.8056	57.5179	48.9194	52.7334	54.2848	49.7712	56.3691	60.9056
YNL307C	102.352	94.1746	99.3574	86.8803	101.256	111.781	99.0565	94.7029	97.4841	94.8016	91.2581	94.4638
YNL308C	11.083	15.8984	16.5977	18.183	23.8435	28.3667	20.4313	21.4562	33.086	21.1185	25.2361	30.4482
YNL309W	8.02653	7.90221	9.95691	8.18952	10.8745	12.9604	10.5258	12.6054	12.054	10.9684	9.835	10.4723
YNL310C	28.2718	29.4637	32.3658	31.472	36.5597	38.5908	38.4361	37.5178	39.6878	33.6145	29.5233	39.4093
YNL311C	15.9225	15.6301	15.3138	16.558	16.1105	17.4981	17.0159	17.9905	14.9061	15.5111	17.1614	16.9647
YNL312W	53.2538	51.0494	53.2953	48.9453	56.025	55.5578	55.8805	49.8376	58.6153	50.1344	49.7267	51.9284
YNL313C	25.492	27.0938	29.5524	27.6525	29.6384	31.0807	28.5184	28.9561	30.9361	29.939	29.0413	27.8552
YNL314W	15.0347	17.1034	15.5307	17.6691	16.8766	18.9226	17.2345	16.6784	15.9665	15.6504	16.6041	16.695
YNL315C	29.5237	28.1467	27.7578	32.021	29.2095	31.5285	29.8451	30.0891	29.224	28.3919	27.0917	31.1425
YNL316C	18.3872	17.376	15.6632	14.5559	17.8605	21.9018	17.3474	18.227	18.4283	17.1758	16.2939	15.1679
YNL317W	16.9329	17.9918	17.4294	17.9352	19.4652	20.0675	19.4432	19.7844	19.0667	16.7813	19.1129	18.6762
YNL318C	0.0940239	0.0216794	0.0604783	0.0556177	0.0757101	0.0345295	0.0471739	0.0588776	0.0376937	0.0813524	0.0252897	0.0805045
YNL319W	4.57544	4.49915	3.89518	4.51083	3.35916	4.81848	3.826	5.61791	4.31593	5.53069	4.61498	2.88055
YNL320W	30.2293	25.6585	27.8362	30.6432	33.0273	28.1843	30.0554	33.7742	30.8952	33.0785	35.0348	31.6385
YNL321W	20.4367	19.0529	19.215	18.7603	21.3509	23.492	21.0302	22.1887	23.5548	21.0956	19.814	23.2713
YNL322C	161.701	168.409	153.124	148.463	151.52	185.324	162.183	187.867	141.847	152.989	135.683	165.521
YNL323W	22.5173	24.8528	27.0316	31.3296	33.1503	36.8211	33.3195	34.8987	38.4274	33.2005	36.7541	39.0552
YNL324W	0	0	0.282644	0	0.141531	0	0	0.183442	0	0.380198	0.472763	1.00329
